,id,created_at,updated_at,status,delay_duration,source_type,card_details_status,card_card_brand,card_last_4,card_fingerprint,card_card_type,card_prepaid_type,card_bin,card_details_entry_method,card_details_cvv_status,card_details_avs_status,card_details_statement_description,card_payment_timeline_authorized_at,card_payment_timeline_captured_at,location_id,order_id,risk_evaluation_created_at,risk_evaluation_risk_level,effective_at,type,total_money_currency,approved_money_currency,receipt_number,receipt_url,delay_action,delayed_until,application_details_square_product,application_details_application_id,version_token
2567,xMGakrJjKx5rDqvnp48M0S7XLsLZY,2024-05-11T01:37:45.492Z,2024-05-11T01:37:46.293Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:45.617Z,2024-05-11T01:37:45.758Z,LT9QVCXSARE9G,bBVyDgTMv6yfJ2UpyZXJPXnIPh4F,2024-05-11T01:37:45.617Z,NORMAL,2024-05-11T03:37:46.000Z,INITIAL,USD,USD,xMGa,https://squareupsandbox.com/receipt/preview/xMGakrJjKx5rDqvnp48M0S7XLsLZY,CANCEL,2024-05-18T01:37:45.492Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,adzUdhMc8RCZp6Rqaq9FQd0D6LkKuO3HCcQBodyJogM6o
2568,Hb8mV1sazCO6tzEejhVL0GzWGJNZY,2024-05-11T01:37:44.686Z,2024-05-11T01:37:45.798Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:44.811Z,2024-05-11T01:37:44.959Z,LT9QVCXSARE9G,fnDSQGF5dAeyVNzqJ9cfCt9Wob4F,2024-05-11T01:37:44.811Z,NORMAL,2024-05-11T03:37:45.000Z,INITIAL,USD,USD,Hb8m,https://squareupsandbox.com/receipt/preview/Hb8mV1sazCO6tzEejhVL0GzWGJNZY,CANCEL,2024-05-18T01:37:44.686Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,4pYMO95X4Ukq6tVnHsSzTQeq6QVjq8tQcD8DcU21HIF6o
2569,f1FrZGkZDSjLVrvSMPs3zCoArLNZY,2024-05-11T01:37:43.898Z,2024-05-11T01:37:45.214Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:44.019Z,2024-05-11T01:37:44.165Z,LT9QVCXSARE9G,lw0XpH0veuxC0wMvQsrPxEogVi4F,2024-05-11T01:37:44.019Z,NORMAL,2024-05-11T03:37:45.000Z,INITIAL,USD,USD,f1Fr,https://squareupsandbox.com/receipt/preview/f1FrZGkZDSjLVrvSMPs3zCoArLNZY,CANCEL,2024-05-18T01:37:43.898Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,CibvtCl4mpYSUKFd2xu7ZsIIdIGYeEtRvDjadbJ8XvK6o
2570,hAIaRQaoh0AqMBO0sa0CjXMPjWHZY,2024-05-11T01:37:43.133Z,2024-05-11T01:37:44.210Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:43.256Z,2024-05-11T01:37:43.395Z,LT9QVCXSARE9G,hYFR9AVPZSdhO7nLRfBBGzUkPi4F,2024-05-11T01:37:43.256Z,NORMAL,2024-05-11T03:37:44.000Z,INITIAL,USD,USD,hAIa,https://squareupsandbox.com/receipt/preview/hAIaRQaoh0AqMBO0sa0CjXMPjWHZY,CANCEL,2024-05-18T01:37:43.133Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,3nqUT3WrzNzzHzTIPHXq1zKVHdkPu0NdvIpNtHngNun6o
2571,NCM7iiPH2mZIbMcRg4v7Z8xorLHZY,2024-05-11T01:37:42.331Z,2024-05-11T01:37:43.166Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:42.450Z,2024-05-11T01:37:42.594Z,LT9QVCXSARE9G,PNqU5oP38B4aWtw32ox2QfqSgg4F,2024-05-11T01:37:42.450Z,NORMAL,2024-05-11T03:37:43.000Z,INITIAL,USD,USD,NCM7,https://squareupsandbox.com/receipt/preview/NCM7iiPH2mZIbMcRg4v7Z8xorLHZY,CANCEL,2024-05-18T01:37:42.331Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,TlPnMyFMEU8LrNse762GnywwCBFZsR3vyXpxHaoaE0y6o
2572,fXqXI3faTu0qNbQNcW4KOoFFzaVZY,2024-05-11T01:37:41.438Z,2024-05-11T01:37:42.378Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:41.563Z,2024-05-11T01:37:41.712Z,LT9QVCXSARE9G,ps93ejEhcT1B70fdeMq1raykSi4F,2024-05-11T01:37:41.563Z,NORMAL,2024-05-11T03:37:42.000Z,INITIAL,USD,USD,fXqX,https://squareupsandbox.com/receipt/preview/fXqXI3faTu0qNbQNcW4KOoFFzaVZY,CANCEL,2024-05-18T01:37:41.438Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,bf5N0HrPLGCECQEjx4HglleDAtbSp9AYGz8nrLzfWOC6o
2573,jDNS27w3oBcW5mnP7Hr4ACn2qBIZY,2024-05-11T01:37:40.641Z,2024-05-11T01:37:42.124Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:40.759Z,2024-05-11T01:37:40.896Z,LT9QVCXSARE9G,f1K0HLW6hcJV1MLuzg52cMQs0f4F,2024-05-11T01:37:40.759Z,NORMAL,2024-05-11T03:37:42.000Z,INITIAL,USD,USD,jDNS,https://squareupsandbox.com/receipt/preview/jDNS27w3oBcW5mnP7Hr4ACn2qBIZY,CANCEL,2024-05-18T01:37:40.641Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,MViXEklnqE4o65KMl63uz6Ke6DM8AY7u2WFtL96m6Qz6o
2574,pS76G8SCLP6CBlGltUXeAllystRZY,2024-05-11T01:37:39.420Z,2024-05-11T01:37:41.757Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:39.543Z,2024-05-11T01:37:39.978Z,LT9QVCXSARE9G,LPaVYjmCcUkqcP1GsmdrryCl6h4F,2024-05-11T01:37:39.543Z,NORMAL,2024-05-11T03:37:41.000Z,INITIAL,USD,USD,pS76,https://squareupsandbox.com/receipt/preview/pS76G8SCLP6CBlGltUXeAllystRZY,CANCEL,2024-05-18T01:37:39.420Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,OZ0fJpARtiapX2eog6jPZyCKTFUlJxdusIyqdNkeFiH6o
2575,1euwBMD6n1IFa9W1LzL4i5FjGWOZY,2024-05-11T01:37:38.651Z,2024-05-11T01:37:39.680Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:38.771Z,2024-05-11T01:37:38.910Z,LT9QVCXSARE9G,zbG58Axgy1V19JGVQp0AZzX6bc4F,2024-05-11T01:37:38.771Z,NORMAL,2024-05-11T03:37:39.000Z,INITIAL,USD,USD,1euw,https://squareupsandbox.com/receipt/preview/1euwBMD6n1IFa9W1LzL4i5FjGWOZY,CANCEL,2024-05-18T01:37:38.651Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,NPVKEwD8CZ2stdUEckrPcj4wvtSOLv2f6GifuxYxvlQ6o
2576,DnV3JHDbvzMm1eEUVY0ME4ST4uGZY,2024-05-11T01:37:37.853Z,2024-05-11T01:37:39.408Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:37.976Z,2024-05-11T01:37:38.129Z,LT9QVCXSARE9G,X56uxjUoZe8G6jwraKKe38AWph4F,2024-05-11T01:37:37.976Z,NORMAL,2024-05-11T03:37:39.000Z,INITIAL,USD,USD,DnV3,https://squareupsandbox.com/receipt/preview/DnV3JHDbvzMm1eEUVY0ME4ST4uGZY,CANCEL,2024-05-18T01:37:37.853Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,954tgfMpRjKyRmboJmK3RkOpQbLs1q8gQznNHcJCaFt6o
2577,pyf4EkfNhXtKD6d011itdUuONvEZY,2024-05-11T01:37:36.963Z,2024-05-11T01:37:38.641Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:37.083Z,2024-05-11T01:37:37.232Z,LT9QVCXSARE9G,nxsPJctFt1iRsVYhzv6FzdYjga4F,2024-05-11T01:37:37.083Z,NORMAL,2024-05-11T03:37:38.000Z,INITIAL,USD,USD,pyf4,https://squareupsandbox.com/receipt/preview/pyf4EkfNhXtKD6d011itdUuONvEZY,CANCEL,2024-05-18T01:37:36.963Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,JmuTrTKx7dPyiocLaQTfgsEQ2KkAMXdkZUlu6yBbmZJ6o
2578,5SzaDkPGyPKvU6dAUDIiZRGdKr8YY,2024-05-11T01:37:36.082Z,2024-05-11T01:37:38.031Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:36.202Z,2024-05-11T01:37:36.347Z,LT9QVCXSARE9G,5870SBKx2zYy6fLRuTfpXfNYpd4F,2024-05-11T01:37:36.202Z,NORMAL,2024-05-11T03:37:38.000Z,INITIAL,USD,USD,5Sza,https://squareupsandbox.com/receipt/preview/5SzaDkPGyPKvU6dAUDIiZRGdKr8YY,CANCEL,2024-05-18T01:37:36.082Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,gOptRnkV7eGlOw9GMYa8udogi4lbFZhW4jlwdMqznOu6o
2579,1y6zw1m7RSBGT8nVASdEgoX6pgEZY,2024-05-11T01:37:35.271Z,2024-05-11T01:37:36.617Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:35.395Z,2024-05-11T01:37:35.549Z,LT9QVCXSARE9G,5cTMoXE7jUfIOjGvo5l4HDnn6e4F,2024-05-11T01:37:35.395Z,NORMAL,2024-05-11T03:37:36.000Z,INITIAL,USD,USD,1y6z,https://squareupsandbox.com/receipt/preview/1y6zw1m7RSBGT8nVASdEgoX6pgEZY,CANCEL,2024-05-18T01:37:35.271Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,TAj8zMZmmw8BsIgh4pdBcXdgIwTc3HDPJbwEP0iosLh6o
2580,7PP3uuOEDZSCqwfpyYj0Mn1uSiSZY,2024-05-11T01:37:34.446Z,2024-05-11T01:37:35.975Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:34.569Z,2024-05-11T01:37:34.719Z,LT9QVCXSARE9G,5gxW0cjBnZU5iML9TGvN2XlvLe4F,2024-05-11T01:37:34.569Z,NORMAL,2024-05-11T03:37:35.000Z,INITIAL,USD,USD,7PP3,https://squareupsandbox.com/receipt/preview/7PP3uuOEDZSCqwfpyYj0Mn1uSiSZY,CANCEL,2024-05-18T01:37:34.446Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,V5ai6OclPumbZgFoiadwagOG7Ntr9FQkPut7KU6ns0R6o
2581,ZYQvtciRbeeD0jMvVRvUoMGRpAHZY,2024-05-11T01:37:33.629Z,2024-05-11T01:37:34.948Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:33.757Z,2024-05-11T01:37:33.917Z,LT9QVCXSARE9G,XbDICq9jkZyrUCEi3W0cNrdgRh4F,2024-05-11T01:37:33.757Z,NORMAL,2024-05-11T03:37:34.000Z,INITIAL,USD,USD,ZYQv,https://squareupsandbox.com/receipt/preview/ZYQvtciRbeeD0jMvVRvUoMGRpAHZY,CANCEL,2024-05-18T01:37:33.629Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,eASB37YxlIcxWgmAY6K0alOmnFrQdn3JcnnvSvYkSGQ6o
2582,jDVOEoibKvAypfxgfrLkExLUGFRZY,2024-05-11T01:37:32.823Z,2024-05-11T01:37:34.725Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:32.944Z,2024-05-11T01:37:33.098Z,LT9QVCXSARE9G,jh1TLirRZ5HyK6VBZL3ZySxG6h4F,2024-05-11T01:37:32.944Z,NORMAL,2024-05-11T03:37:34.000Z,INITIAL,USD,USD,jDVO,https://squareupsandbox.com/receipt/preview/jDVOEoibKvAypfxgfrLkExLUGFRZY,CANCEL,2024-05-18T01:37:32.823Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,d12d0FDjXy37efVHEHWQ5zVhZphyCSGhYOlbbmMv3o06o
2583,xguZIhXIlIXyXJ0WEDgvqPJrwYXZY,2024-05-11T01:37:32.039Z,2024-05-11T01:37:33.681Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:32.167Z,2024-05-11T01:37:32.323Z,LT9QVCXSARE9G,7lz22jRtqwDXeDWkNcPtWiFYAf4F,2024-05-11T01:37:32.168Z,NORMAL,2024-05-11T03:37:33.000Z,INITIAL,USD,USD,xguZ,https://squareupsandbox.com/receipt/preview/xguZIhXIlIXyXJ0WEDgvqPJrwYXZY,CANCEL,2024-05-18T01:37:32.039Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,On50TtyfzaYeu82UjWjEwzD0SaBFXyS4BAvKMoUrwP06o
2584,dyqqDigfuzPufy8LRid80gmkKPPZY,2024-05-11T01:37:31.267Z,2024-05-11T01:37:32.640Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:31.386Z,2024-05-11T01:37:31.538Z,LT9QVCXSARE9G,lYMP2YQmyw77HTc0JmC8cpneSg4F,2024-05-11T01:37:31.387Z,NORMAL,2024-05-11T03:37:32.000Z,INITIAL,USD,USD,dyqq,https://squareupsandbox.com/receipt/preview/dyqqDigfuzPufy8LRid80gmkKPPZY,CANCEL,2024-05-18T01:37:31.267Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,hx8oiVyS7vvIROJseD7CKhyxQ1EyJCYfIxCEUo4oP025o
2585,Tr9Cc5s0OVgyUR3v9GLcah7VQyfZY,2024-05-11T01:37:30.436Z,2024-05-11T01:37:31.600Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:30.561Z,2024-05-11T01:37:30.705Z,LT9QVCXSARE9G,39gGmDZ7wVyDhRNckLDcam64rg4F,2024-05-11T01:37:30.561Z,NORMAL,2024-05-11T03:37:31.000Z,INITIAL,USD,USD,Tr9C,https://squareupsandbox.com/receipt/preview/Tr9Cc5s0OVgyUR3v9GLcah7VQyfZY,CANCEL,2024-05-18T01:37:30.436Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,QMGvCmWl0q7AblhJWRBW2tYm1tdRHyzdxTGx0Mg0do55o
2586,bhUNU8l6VJFkEsAHa6bzU8fdwFEZY,2024-05-11T01:37:29.657Z,2024-05-11T01:37:30.559Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:29.781Z,2024-05-11T01:37:29.934Z,LT9QVCXSARE9G,DPoXiPXLFCWp3FCvS1nDdxNDTh4F,2024-05-11T01:37:29.781Z,NORMAL,2024-05-11T03:37:30.000Z,INITIAL,USD,USD,bhUN,https://squareupsandbox.com/receipt/preview/bhUNU8l6VJFkEsAHa6bzU8fdwFEZY,CANCEL,2024-05-18T01:37:29.657Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,YOnbmimCYBfjmNuecPyJfCwUCefAIKAqhMkJnjseZLo6o
2587,PTK8XfMZ11uGsN06EsbIEwd26i7YY,2024-05-11T01:37:28.875Z,2024-05-11T01:37:30.852Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:28.996Z,2024-05-11T01:37:29.142Z,LT9QVCXSARE9G,TdRs71y1WkbOymB6zlfhtDkNbg4F,2024-05-11T01:37:28.997Z,NORMAL,2024-05-11T03:37:30.000Z,INITIAL,USD,USD,PTK8,https://squareupsandbox.com/receipt/preview/PTK8XfMZ11uGsN06EsbIEwd26i7YY,CANCEL,2024-05-18T01:37:28.875Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,BruyzsLpi2l4h23XDvAiN3azqEZKWo4jv1aAZY5NOIr6o
2588,tQDd10CDBOKEFplmIonSakGeVCHZY,2024-05-11T01:37:28.064Z,2024-05-11T01:37:29.517Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:28.187Z,2024-05-11T01:37:28.332Z,LT9QVCXSARE9G,5ysDyEKOmoo6Fa91h6CSgw7eyb4F,2024-05-11T01:37:28.187Z,NORMAL,2024-05-11T03:37:29.000Z,INITIAL,USD,USD,tQDd,https://squareupsandbox.com/receipt/preview/tQDd10CDBOKEFplmIonSakGeVCHZY,CANCEL,2024-05-18T01:37:28.064Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,h1Zmgx5oDhDbphfJMGqe42QVSyPkpz1BzJlPdmaBQE95o
2589,9wZkYfdGK7a03oamIXSCxc0ijgHZY,2024-05-11T01:37:27.283Z,2024-05-11T01:37:28.475Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:27.403Z,2024-05-11T01:37:27.555Z,LT9QVCXSARE9G,lybssmJlGhSpxKUZWDsMXWhLRc4F,2024-05-11T01:37:27.404Z,NORMAL,2024-05-11T03:37:28.000Z,INITIAL,USD,USD,9wZk,https://squareupsandbox.com/receipt/preview/9wZkYfdGK7a03oamIXSCxc0ijgHZY,CANCEL,2024-05-18T01:37:27.283Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,Z5aY4Sh08Ly2snJ7ngNEYD0HP1iXSHXw8UL5gYYDRak6o
2590,xaDrhITm2uU21T9lbo1am0k3XWVZY,2024-05-11T01:37:26.481Z,2024-05-11T01:37:27.433Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:26.604Z,2024-05-11T01:37:26.753Z,LT9QVCXSARE9G,RacSnfN2TwitWtAV5lw4Rwt9Se4F,2024-05-11T01:37:26.604Z,NORMAL,2024-05-11T03:37:27.000Z,INITIAL,USD,USD,xaDr,https://squareupsandbox.com/receipt/preview/xaDrhITm2uU21T9lbo1am0k3XWVZY,CANCEL,2024-05-18T01:37:26.481Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,D7laKDjqLm6ZH6g6T2bLbnyeXOmi8Jrf5O0t6GS2uOT6o
2591,pcuJEjzGoZlxnKN3H5ncNb60jKDZY,2024-05-11T01:37:25.659Z,2024-05-11T01:37:26.387Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:25.779Z,2024-05-11T01:37:25.951Z,LT9QVCXSARE9G,pghkMaJWXSvMQuMjK1815kzuIf4F,2024-05-11T01:37:25.779Z,NORMAL,2024-05-11T03:37:26.000Z,INITIAL,USD,USD,pcuJ,https://squareupsandbox.com/receipt/preview/pcuJEjzGoZlxnKN3H5ncNb60jKDZY,CANCEL,2024-05-18T01:37:25.659Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,ONVz0EnzIFLIGo6URJym4MvEpf8g8XKjIf3S8a9OfAh6o
2592,x6DdUTj4j2K0HAFxATguT5vvKGXZY,2024-05-11T01:37:24.771Z,2024-05-11T01:37:26.857Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:37:24.895Z,2024-05-11T01:37:25.055Z,LT9QVCXSARE9G,RMVYGzq2VxibwDrYQ43W7HNwxh4F,2024-05-11T01:37:24.896Z,NORMAL,2024-05-11T03:37:26.000Z,INITIAL,USD,USD,x6Dd,https://squareupsandbox.com/receipt/preview/x6DdUTj4j2K0HAFxATguT5vvKGXZY,CANCEL,2024-05-18T01:37:24.771Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,gm87F9GEtrtcEvEJyFLMRMpKf8rkYeGddQS3Y2YVI455o
